"","x","y","z"
"1696",-7353.72340000048,4864834.1625,"3"
"1697",-7360.497299999,4864837.9205,"3"
"1698",-7352.3396999985,4864837.9498,"3"
"1699",-7338.66330000013,4864826.2543,"3"
"1700",-7352.52030000091,4864833.4948,"3"
"1701",-7336.29899999872,4864829.0504,"3"
"1702",-7345.42330000177,4864829.5577,"3"
"1703",-7329.37680000067,4864825.2102,"3"
"1704",-7331.91840000078,4864822.5122,"3"
"1705",-7331.91840000078,4864822.5122,"3"
"1706",-7329.37680000067,4864825.2102,"3"
"1707",-7337.52789999917,4864825.6245,"3"
"1708",-7323.89180000126,4864818.0592,"3"
"1709",-7329.37680000067,4864825.2102,"3"
"1710",-7325.05290000141,4864818.7036,"3"
"1711",-7331.91840000078,4864822.5122,"3"
"1712",-7309.51749999821,4864813.2935,"3"
"1713",-7316.68070000038,4864814.0587,"3"
"1714",-7311.91939999908,4864808.9638,"3"
"1715",-7318.16039999947,4864814.8796,"3"
"1716",-7312.66220000014,4864807.6249,"3"
"1717",-7405.07930000126,4864791.7288,"2"
"1718",-7410.86529999971,4864797.8815,"2"
"1719",-7312.66220000014,4864807.6249,"3"
"1720",-7408.92599999905,4864793.863,"2"
"1721",-7384.87319999933,4864780.5187,"2"
"1722",-7375.18299999833,4864773.673,"2"
"1723",-7375.18299999833,4864773.673,"2"
"1724",-7395.21319999918,4864786.2551,"2"
"1725",-7359.44009999931,4864766.4086,"2"
"1726",-7356.45760000125,4864764.7537,"2"
"1727",-7356.45760000125,4864764.7537,"2"
"1728",-7344.375,4864757.6097,"2"
"1729",-7327.49216509238,4864766.66853056,"2"
"1730",-7341.30810000002,4864756.1737,"2"
"1731",-7331.74799999967,4864767.318,"2"
"1732",-7338.00939999893,4864757.3975,"2"
"1733",-7343.73350000009,4864754.5107,"2"
"1734",-7331.40049999952,4864768.4786,"2"
"1735",-7404.83570000157,4864808.159,"2"
"1736",-7408.33887019381,4864811.52982535,"2"
"1737",-7404.83570000157,4864808.159,"2"
"1738",-7386.10599999875,4864837.9142,"3"
"1739",-7394.57782488316,4864836.92470566,"3"
"1740",-7408.33887019381,4864811.52982535,"2"
"1741",-7390.7611999996,4864835.141,"3"
"1742",-7390.4354000017,4864835.897,"3"
"1743",-7377.84659999982,4864852.8022,"3"
"1744",-7381.75470000133,4864845.7573,"3"
"1745",-7380.93459999934,4864847.2356,"3"
"1746",-7383.73310000077,4864842.1917,"3"
"1747",-7370.01060000062,4864847.7536,"3"
"1748",-7377.09640000015,4864854.1539,"3"
"1749",-7375.02870000154,4864855.4599,"3"
"1750",-7374.34750000015,4864845.6047,"3"
"1751",-7372.80299999937,4864849.3027,"3"
"1752",-7363.28240000084,4864844.0206,"3"
"1753",-7366.24240000173,4864841.108,"3"
"1754",-7373.05279999971,4864844.8865,"3"
"1755",-7366.09589999914,4864845.5816,"3"
"1756",-7356.61199999973,4864840.32,"3"
"1757",-7359.1484999992,4864841.7272,"3"
"1758",-7359.33109999821,4864837.2735,"3"
"1759",-7359.1484999992,4864841.7272,"3"
"1760",-7352.52030000091,4864833.4948,"3"
"1761",-7352.3396999985,4864837.9498,"3"
"1762",-7345.42330000177,4864829.5577,"3"
"1763",-7353.72340000048,4864834.1625,"3"
"1764",-7336.29899999872,4864829.0504,"3"
"1765",-7337.52789999917,4864825.6245,"3"
"1766",-7338.66330000013,4864826.2543,"3"
"1767",-7329.37680000067,4864825.2102,"3"
"1768",-7329.37680000067,4864825.2102,"3"
"1769",-7329.37680000067,4864825.2102,"3"
"1770",-7325.05290000141,4864818.7036,"3"
"1771",-7331.91840000078,4864822.5122,"3"
"1772",-7312.66220000014,4864807.6249,"3"
"1773",-7329.37680000067,4864825.2102,"3"
"1774",-7309.51749999821,4864813.2935,"3"
"1775",-7311.91939999908,4864808.9638,"3"
"1776",-7316.68070000038,4864814.0587,"3"
"1777",-7318.16039999947,4864814.8796,"3"
"1778",-7315.74340000004,4864802.0715,"3"
"1779",-7317.5260999985,4864794.5593,"3"
"1780",-7317.5260999985,4864794.5593,"3"
"1781",-7312.66220000014,4864807.6249,"3"
"1782",-7316.45740000159,4864800.7843,"3"
"1783",-7408.92599999905,4864793.863,"2"
"1784",-7410.86529999971,4864797.8815,"2"
"1785",-7316.96389999986,4864795.2365,"3"
"1786",-7405.07930000126,4864791.7288,"2"
"1787",-7384.87319999933,4864780.5187,"2"
"1788",-7375.18299999833,4864773.673,"2"
"1789",-7359.44009999931,4864766.4086,"2"
"1790",-7375.18299999833,4864773.673,"2"
"1791",-7395.21319999918,4864786.2551,"2"
"1792",-7356.45760000125,4864764.7537,"2"
"1793",-7356.45760000125,4864764.7537,"2"
"1794",-7343.73350000009,4864754.5107,"2"
"1795",-7344.375,4864757.6097,"2"
"1796",-7338.00939999893,4864757.3975,"2"
"1797",-7327.49216509238,4864766.66853056,"2"
"1798",-7331.74799999967,4864767.318,"2"
"1799",-7341.30810000002,4864756.1737,"2"
"1800",-7408.33887019381,4864811.52982535,"2"
"1801",-7404.83570000157,4864808.159,"2"
"1802",-7404.83570000157,4864808.159,"2"
"1803",-7331.40049999952,4864768.4786,"2"
"1804",-7408.33887019381,4864811.52982535,"2"
"1805",-7390.4354000017,4864835.897,"3"
"1806",-7390.7611999996,4864835.141,"3"
"1807",-7383.73310000077,4864842.1917,"3"
"1808",-7386.10599999875,4864837.9142,"3"
"1809",-7377.09640000015,4864854.1539,"3"
"1810",-7380.93459999934,4864847.2356,"3"
"1811",-7377.84659999982,4864852.8022,"3"
"1812",-7381.75470000133,4864845.7573,"3"
"1813",-7373.05279999971,4864844.8865,"3"
"1814",-7375.02870000154,4864855.4599,"3"
"1815",-7374.34750000015,4864845.6047,"3"
"1816",-7370.01060000062,4864847.7536,"3"
"1817",-7372.80299999937,4864849.3027,"3"
"1818",-7359.1484999992,4864841.7272,"3"
"1819",-7367.45879999921,4864841.7828,"3"
"1820",-7366.24240000173,4864841.108,"3"
"1821",-7366.09589999914,4864845.5816,"3"
"1822",-7363.28240000084,4864844.0206,"3"
"1823",-7356.61199999973,4864840.32,"3"
"1824",-7359.1484999992,4864841.7272,"3"
"1825",-7359.33109999821,4864837.2735,"3"
"1826",-7352.3396999985,4864837.9498,"3"
"1827",-7353.72340000048,4864834.1625,"3"
"1828",-7352.52030000091,4864833.4948,"3"
"1829",-7345.42330000177,4864829.5577,"3"
"1830",-7336.29899999872,4864829.0504,"3"
"1831",-7329.37680000067,4864825.2102,"3"
"1832",-7337.52789999917,4864825.6245,"3"
"1833",-7331.91840000078,4864822.5122,"3"
"1834",-7338.66330000013,4864826.2543,"3"
"1835",-7329.37680000067,4864825.2102,"3"
"1836",-7331.91840000078,4864822.5122,"3"
"1837",-7329.37680000067,4864825.2102,"3"
"1838",-7331.91840000078,4864822.5122,"3"
"1839",-7325.05290000141,4864818.7036,"3"
"1840",-7309.51749999821,4864813.2935,"3"
"1841",-7316.68070000038,4864814.0587,"3"
"1842",-7323.89180000126,4864818.0592,"3"
"1843",-7318.16039999947,4864814.8796,"3"
"1844",-7312.66220000014,4864807.6249,"3"
"1845",-7312.66220000014,4864807.6249,"3"
"1846",-7317.5260999985,4864794.5593,"3"
"1847",-7311.91939999908,4864808.9638,"3"
"1848",-7316.45740000159,4864800.7843,"3"
"1849",-7405.07930000126,4864791.7288,"2"
"1850",-7410.86529999971,4864797.8815,"2"
"1851",-7408.92599999905,4864793.863,"2"
"1852",-7395.21319999918,4864786.2551,"2"
"1853",-7359.44009999931,4864766.4086,"2"
"1854",-7375.18299999833,4864773.673,"2"
"1855",-7356.45760000125,4864764.7537,"2"
"1856",-7384.87319999933,4864780.5187,"2"
"1857",-7375.18299999833,4864773.673,"2"
"1858",-7356.45760000125,4864764.7537,"2"
"1859",-7344.375,4864757.6097,"2"
"1860",-7343.73350000009,4864754.5107,"2"
"1861",-7341.30810000002,4864756.1737,"2"
"1862",-7338.00939999893,4864757.3975,"2"
"1863",-7331.40049999952,4864768.4786,"2"
"1864",-7327.49216509238,4864766.66853056,"2"
"1865",-7331.74799999967,4864767.318,"2"
"1866",-7404.83570000157,4864808.159,"2"
"1867",-7390.4354000017,4864835.897,"3"
"1868",-7408.33887019381,4864811.52982535,"2"
"1869",-7390.7611999996,4864835.141,"3"
"1870",-7408.33887019381,4864811.52982535,"2"
"1871",-7386.10599999875,4864837.9142,"3"
"1872",-7380.93459999934,4864847.2356,"3"
"1873",-7383.73310000077,4864842.1917,"3"
"1874",-7381.75470000133,4864845.7573,"3"
"1875",-7372.80299999937,4864849.3027,"3"
"1876",-7377.84659999982,4864852.8022,"3"
"1877",-7375.02870000154,4864855.4599,"3"
"1878",-7374.34750000015,4864845.6047,"3"
"1879",-7377.09640000015,4864854.1539,"3"
"1880",-7370.01060000062,4864847.7536,"3"
"1881",-7366.09589999914,4864845.5816,"3"
"1882",-7363.28240000084,4864844.0206,"3"
"1883",-7373.05279999971,4864844.8865,"3"
"1884",-7367.45879999921,4864841.7828,"3"
"1885",-7359.1484999992,4864841.7272,"3"
"1886",-7359.1484999992,4864841.7272,"3"
"1887",-7366.24240000173,4864841.108,"3"
"1888",-7360.497299999,4864837.9205,"3"
"1889",-7352.3396999985,4864837.9498,"3"
"1890",-7353.72340000048,4864834.1625,"3"
"1891",-7356.61199999973,4864840.32,"3"
"1892",-7359.33109999821,4864837.2735,"3"
"1893",-7345.42330000177,4864829.5577,"3"
"1894",-7352.52030000091,4864833.4948,"3"
"1895",-7336.29899999872,4864829.0504,"3"
"1896",-7338.66330000013,4864826.2543,"3"
"1897",-7329.37680000067,4864825.2102,"3"
"1898",-7331.91840000078,4864822.5122,"3"
"1899",-7337.52789999917,4864825.6245,"3"
"1900",-7329.37680000067,4864825.2102,"3"
"1901",-7329.37680000067,4864825.2102,"3"
"1902",-7323.89180000126,4864818.0592,"3"
"1903",-7312.66220000014,4864807.6249,"3"
"1904",-7325.05290000141,4864818.7036,"3"
"1905",-7318.16039999947,4864814.8796,"3"
"1906",-7316.68070000038,4864814.0587,"3"
"1907",-7312.66220000014,4864807.6249,"3"
"1908",-7311.91939999908,4864808.9638,"3"
"1909",-7309.51749999821,4864813.2935,"3"
"1910",-7405.07930000126,4864791.7288,"2"
"1911",-7316.45740000159,4864800.7843,"3"
"1912",-7410.86529999971,4864797.8815,"2"
"1913",-7317.5260999985,4864794.5593,"3"
"1914",-7408.92599999905,4864793.863,"2"
"1915",-7375.18299999833,4864773.673,"2"
"1916",-7384.87319999933,4864780.5187,"2"
"1917",-7375.18299999833,4864773.673,"2"
"1918",-7395.21319999918,4864786.2551,"2"
"1919",-7356.45760000125,4864764.7537,"2"
"1920",-7344.375,4864757.6097,"2"
"1921",-7359.44009999931,4864766.4086,"2"
"1922",-7356.45760000125,4864764.7537,"2"
"1923",-7331.74799999967,4864767.318,"2"
"1924",-7341.30810000002,4864756.1737,"2"
"1925",-7327.49216509238,4864766.66853056,"2"
"1926",-7343.73350000009,4864754.5107,"2"
"1927",-7338.00939999893,4864757.3975,"2"
"1928",-7404.83570000157,4864808.159,"2"
"1929",-7408.33887019381,4864811.52982535,"2"
"1930",-7390.7611999996,4864835.141,"3"
"1931",-7331.40049999952,4864768.4786,"2"
"1932",-7380.93459999934,4864847.2356,"3"
"1933",-7383.73310000077,4864842.1917,"3"
"1934",-7381.75470000133,4864845.7573,"3"
"1935",-7386.10599999875,4864837.9142,"3"
"1936",-7390.4354000017,4864835.897,"3"
"1937",-7375.02870000154,4864855.4599,"3"
"1938",-7377.09640000015,4864854.1539,"3"
"1939",-7372.80299999937,4864849.3027,"3"
"1940",-7374.34750000015,4864845.6047,"3"
"1941",-7377.84659999982,4864852.8022,"3"
"1942",-7370.01060000062,4864847.7536,"3"
"1943",-7366.09589999914,4864845.5816,"3"
"1944",-7363.28240000084,4864844.0206,"3"
"1945",-7373.05279999971,4864844.8865,"3"
"1946",-7366.24240000173,4864841.108,"3"
"1947",-7359.1484999992,4864841.7272,"3"
"1948",-7367.45879999921,4864841.7828,"3"
"1949",-7356.61199999973,4864840.32,"3"
"1950",-7359.1484999992,4864841.7272,"3"
"1951",-7360.497299999,4864837.9205,"3"
"1952",-7352.3396999985,4864837.9498,"3"
"1953",-7359.33109999821,4864837.2735,"3"
"1954",-7353.72340000048,4864834.1625,"3"
"1955",-7352.52030000091,4864833.4948,"3"
"1956",-7336.29899999872,4864829.0504,"3"
"1957",-7337.52789999917,4864825.6245,"3"
"1958",-7338.66330000013,4864826.2543,"3"
"1959",-7345.42330000177,4864829.5577,"3"
"1960",-7329.37680000067,4864825.2102,"3"
"1961",-7331.91840000078,4864822.5122,"3"
"1962",-7329.37680000067,4864825.2102,"3"
"1963",-7329.37680000067,4864825.2102,"3"
"1964",-7329.37680000067,4864825.2102,"3"
"1965",-7331.91840000078,4864822.5122,"3"
"1966",-7312.66220000014,4864807.6249,"3"
"1967",-7325.05290000141,4864818.7036,"3"
"1968",-7318.16039999947,4864814.8796,"3"
"1969",-7311.91939999908,4864808.9638,"3"
"1970",-7316.68070000038,4864814.0587,"3"
"1971",-7312.66220000014,4864807.6249,"3"
"1972",-7309.51749999821,4864813.2935,"3"
"1973",-7317.5260999985,4864794.5593,"3"
"1974",-7405.07930000126,4864791.7288,"2"
"1975",-7395.21319999918,4864786.2551,"2"
"1976",-7410.86529999971,4864797.8815,"2"
"1977",-7408.92599999905,4864793.863,"2"
"1978",-7384.87319999933,4864780.5187,"2"
"1979",-7359.44009999931,4864766.4086,"2"
"1980",-7356.45760000125,4864764.7537,"2"
"1981",-7375.18299999833,4864773.673,"2"
"1982",-7338.00939999893,4864757.3975,"2"
"1983",-7356.45760000125,4864764.7537,"2"
"1984",-7343.73350000009,4864754.5107,"2"
"1985",-7344.375,4864757.6097,"2"
"1986",-7341.30810000002,4864756.1737,"2"
"1987",-7327.49216509238,4864766.66853056,"2"
"1988",-7404.83570000157,4864808.159,"2"
"1989",-7331.74799999967,4864767.318,"2"
"1990",-7331.40049999952,4864768.4786,"2"
"1991",-7390.4354000017,4864835.897,"3"
"1992",-7408.33887019381,4864811.52982535,"2"
"1993",-7390.7611999996,4864835.141,"3"
"1994",-7386.10599999875,4864837.9142,"3"
"1995",-7377.84659999982,4864852.8022,"3"
"1996",-7377.09640000015,4864854.1539,"3"
"1997",-7381.75470000133,4864845.7573,"3"
"1998",-7383.73310000077,4864842.1917,"3"
"1999",-7380.93459999934,4864847.2356,"3"
"2000",-7375.02870000154,4864855.4599,"3"
"2001",-7370.01060000062,4864847.7536,"3"
"2002",-7374.34750000015,4864845.6047,"3"
"2003",-7372.80299999937,4864849.3027,"3"
"2004",-7367.45879999921,4864841.7828,"3"
"2005",-7373.05279999971,4864844.8865,"3"
"2006",-7363.28240000084,4864844.0206,"3"
"2007",-7366.09589999914,4864845.5816,"3"
"2008",-7360.497299999,4864837.9205,"3"
"2009",-7359.1484999992,4864841.7272,"3"
"2010",-7359.1484999992,4864841.7272,"3"
"2011",-7366.24240000173,4864841.108,"3"
"2012",-7356.61199999973,4864840.32,"3"
"2013",-7352.52030000091,4864833.4948,"3"
"2014",-7352.3396999985,4864837.9498,"3"
"2015",-7359.33109999821,4864837.2735,"3"
"2016",-7353.72340000048,4864834.1625,"3"
"2017",-7345.42330000177,4864829.5577,"3"
"2018",-7337.52789999917,4864825.6245,"3"
"2019",-7338.66330000013,4864826.2543,"3"
"2020",-7329.37680000067,4864825.2102,"3"
"2021",-7336.29899999872,4864829.0504,"3"
"2022",-7331.91840000078,4864822.5122,"3"
"2023",-7331.91840000078,4864822.5122,"3"
"2024",-7329.37680000067,4864825.2102,"3"
"2025",-7331.91840000078,4864822.5122,"3"
"2026",-7323.89180000126,4864818.0592,"3"
"2027",-7312.66220000014,4864807.6249,"3"
"2028",-7325.05290000141,4864818.7036,"3"
"2029",-7329.37680000067,4864825.2102,"3"
"2030",-7318.16039999947,4864814.8796,"3"
"2031",-7316.68070000038,4864814.0587,"3"
"2032",-7309.51749999821,4864813.2935,"3"
"2033",-7312.66220000014,4864807.6249,"3"
"2034",-7311.91939999908,4864808.9638,"3"
"2035",-7384.87319999933,4864780.5187,"2"
"2036",-7395.21319999918,4864786.2551,"2"
"2037",-7408.92599999905,4864793.863,"2"
"2038",-7405.07930000126,4864791.7288,"2"
"2039",-7410.86529999971,4864797.8815,"2"
"2040",-7359.44009999931,4864766.4086,"2"
"2041",-7375.18299999833,4864773.673,"2"
"2042",-7356.45760000125,4864764.7537,"2"
"2043",-7356.45760000125,4864764.7537,"2"
"2044",-7331.74799999967,4864767.318,"2"
"2045",-7341.30810000002,4864756.1737,"2"
"2046",-7344.375,4864757.6097,"2"
"2047",-7343.73350000009,4864754.5107,"2"
"2048",-7338.00939999893,4864757.3975,"2"
"2049",-7331.40049999952,4864768.4786,"2"
"2050",-7408.33887019381,4864811.52982535,"2"
"2051",-7327.49216509238,4864766.66853056,"2"
"2052",-7404.83570000157,4864808.159,"2"
"2053",-7386.10599999875,4864837.9142,"3"
"2054",-7383.73310000077,4864842.1917,"3"
"2055",-7381.75470000133,4864845.7573,"3"
"2056",-7390.7611999996,4864835.141,"3"
"2057",-7390.4354000017,4864835.897,"3"
"2058",-7380.93459999934,4864847.2356,"3"
"2059",-7375.02870000154,4864855.4599,"3"
"2060",-7377.09640000015,4864854.1539,"3"
"2061",-7377.84659999982,4864852.8022,"3"
"2062",-7373.05279999971,4864844.8865,"3"
"2063",-7366.09589999914,4864845.5816,"3"
"2064",-7372.80299999937,4864849.3027,"3"
"2065",-7374.34750000015,4864845.6047,"3"
"2066",-7370.01060000062,4864847.7536,"3"
"2067",-7359.1484999992,4864841.7272,"3"
"2068",-7363.28240000084,4864844.0206,"3"
"2069",-7367.45879999921,4864841.7828,"3"
"2070",-7366.24240000173,4864841.108,"3"
"2071",-7356.61199999973,4864840.32,"3"
"2072",-7359.1484999992,4864841.7272,"3"
"2073",-7360.497299999,4864837.9205,"3"
"2074",-7359.33109999821,4864837.2735,"3"
"2075",-7352.3396999985,4864837.9498,"3"
"2076",-7353.72340000048,4864834.1625,"3"
"2077",-7352.52030000091,4864833.4948,"3"
"2078",-7345.42330000177,4864829.5577,"3"
"2079",-7336.29899999872,4864829.0504,"3"
"2080",-7329.37680000067,4864825.2102,"3"
"2081",-7338.66330000013,4864826.2543,"3"
"2082",-7337.52789999917,4864825.6245,"3"
"2083",-7331.91840000078,4864822.5122,"3"
"2084",-7331.91840000078,4864822.5122,"3"
"2085",-7318.16039999947,4864814.8796,"3"
"2086",-7312.66220000014,4864807.6249,"3"
"2087",-7323.89180000126,4864818.0592,"3"
"2088",-7316.68070000038,4864814.0587,"3"
"2089",-7316.45740000159,4864800.7843,"3"
"2090",-7312.66220000014,4864807.6249,"3"
"2091",-7309.51749999821,4864813.2935,"3"
"2092",-7311.91939999908,4864808.9638,"3"
"2093",-7317.5260999985,4864794.5593,"3"
"2094",-7405.07930000126,4864791.7288,"2"
"2095",-7395.21319999918,4864786.2551,"2"
"2096",-7408.92599999905,4864793.863,"2"
"2097",-7410.86529999971,4864797.8815,"2"
"2098",-7359.44009999931,4864766.4086,"2"
"2099",-7356.45760000125,4864764.7537,"2"
"2100",-7375.18299999833,4864773.673,"2"
"2101",-7384.87319999933,4864780.5187,"2"
"2102",-7356.45760000125,4864764.7537,"2"
"2103",-7341.30810000002,4864756.1737,"2"
"2104",-7344.375,4864757.6097,"2"
"2105",-7338.00939999893,4864757.3975,"2"
"2106",-7343.73350000009,4864754.5107,"2"
"2107",-7327.49216509238,4864766.66853056,"2"
"2108",-7331.74799999967,4864767.318,"2"
"2109",-7404.83570000157,4864808.159,"2"
"2110",-7390.7611999996,4864835.141,"3"
"2111",-7331.40049999952,4864768.4786,"2"
"2112",-7386.10599999875,4864837.9142,"3"
"2113",-7383.73310000077,4864842.1917,"3"
"2114",-7390.4354000017,4864835.897,"3"
"2115",-7381.75470000133,4864845.7573,"3"
"2116",-7380.93459999934,4864847.2356,"3"
"2117",-7375.02870000154,4864855.4599,"3"
"2118",-7377.09640000015,4864854.1539,"3"
"2119",-7374.34750000015,4864845.6047,"3"
"2120",-7377.84659999982,4864852.8022,"3"
"2121",-7366.09589999914,4864845.5816,"3"
"2122",-7373.05279999971,4864844.8865,"3"
"2123",-7370.01060000062,4864847.7536,"3"
"2124",-7372.80299999937,4864849.3027,"3"
"2125",-7367.45879999921,4864841.7828,"3"
"2126",-7363.28240000084,4864844.0206,"3"
"2127",-7366.24240000173,4864841.108,"3"
"2128",-7359.1484999992,4864841.7272,"3"
"2129",-7359.1484999992,4864841.7272,"3"
"2130",-7353.72340000048,4864834.1625,"3"
"2131",-7360.497299999,4864837.9205,"3"
"2132",-7356.61199999973,4864840.32,"3"
"2133",-7359.33109999821,4864837.2735,"3"
"2134",-7352.3396999985,4864837.9498,"3"
"2135",-7352.52030000091,4864833.4948,"3"
"2136",-7345.42330000177,4864829.5577,"3"
"2137",-7338.66330000013,4864826.2543,"3"
"2138",-7336.29899999872,4864829.0504,"3"
"2139",-7329.37680000067,4864825.2102,"3"
"2140",-7337.52789999917,4864825.6245,"3"
"2141",-7329.37680000067,4864825.2102,"3"
"2142",-7331.91840000078,4864822.5122,"3"
"2143",-7329.37680000067,4864825.2102,"3"
"2144",-7323.89180000126,4864818.0592,"3"
"2145",-7325.05290000141,4864818.7036,"3"
"2146",-7331.91840000078,4864822.5122,"3"
"2147",-7329.37680000067,4864825.2102,"3"
"2148",-7309.51749999821,4864813.2935,"3"
"2149",-7312.66220000014,4864807.6249,"3"
"2150",-7316.68070000038,4864814.0587,"3"
"2151",-7318.16039999947,4864814.8796,"3"
"2152",-7405.07930000126,4864791.7288,"2"
"2153",-7410.86529999971,4864797.8815,"2"
"2154",-7408.92599999905,4864793.863,"2"
"2155",-7311.91939999908,4864808.9638,"3"
