"","LONGITUDE","LATITUDE","FLOOR","variable","value"
"13739",-7639.35000000149,4865001.0981,"3","WAP051",-62
"13740",-7642.4459999986,4865016.6878,"3","WAP051",-69
"13741",-7641.57319999859,4865008.853,"3","WAP051",-69
"13742",-7641.89939999953,4865014.7801,"3","WAP051",-66
"13743",-7640.98050000146,4865006.7856,"3","WAP051",-68
"13744",-7637.83909999952,4865000.6157,"3","WAP051",-53
"13745",-7640.28959999979,4865009.1648,"3","WAP051",-74
"13746",-7632.03370000049,4864987.6104,"3","WAP051",-52
"13747",-7639.71539999917,4865007.1604,"3","WAP051",-57
"13748",-7628.13450000063,4864977.0212,"3","WAP051",-58
"13749",-7631.89490000159,4864981.9169,"3","WAP051",-54
"13750",-7633.38659999892,4864970.1708,"3","WAP051",-59
"13751",-7633.38659999892,4864970.1708,"3","WAP051",-60
"13752",-7633.46939999983,4864965.3384,"3","WAP051",-72
"13753",-7635.29940000176,4864966.3435,"3","WAP051",-57
"13754",-7644.94530000165,4864948.8147,"3","WAP051",-78
"13755",-7632.2388000004,4864988.2492,"0","WAP051",-68
"13756",-7637.22569999844,4864993.8063,"0","WAP051",-75
"13757",-7634.50039999932,4864984.3192,"0","WAP051",-68
"13758",-7632.2388000004,4864988.2492,"0","WAP051",-67
"13759",-7618.58689999953,4864975.2962,"0","WAP051",-75
"13760",-7616.55600000173,4864975.8786,"0","WAP051",-61
"13761",-7622.05460000038,4864976.2942,"0","WAP051",-60
"13762",-7632.14359999821,4864982.2171,"0","WAP051",-78
"13763",-7615.52769999951,4864982.2821,"0","WAP051",-77
"13764",-7611.12900000066,4864977.622,"1","WAP051",-74
"13765",-7637.25699999928,4864949.8143,"0","WAP051",-67
"13766",-7618.76330000162,4864975.4338,"1","WAP051",-67
"13767",-7611.12900000066,4864977.622,"1","WAP051",-71
"13768",-7616.68890000135,4864976.0281,"1","WAP051",-79
"13769",-7637.17799999937,4864993.5206,"1","WAP051",-78
"13770",-7632.37799999863,4864988.1767,"1","WAP051",-58
"13771",-7621.87469999865,4864976.3069,"1","WAP051",-69
"13772",-7632.25869999826,4864982.0603,"1","WAP051",-71
"13773",-7633.04149999842,4864971.0121,"1","WAP051",-78
"13774",-7628.13450000063,4864977.0212,"1","WAP051",-75
"13775",-7646.80570000038,4864925.9513,"2","WAP051",-69
"13776",-7616.68890000135,4864976.0281,"2","WAP051",-60
"13777",-7618.76330000162,4864975.4338,"2","WAP051",-61
"13778",-7609.25039999932,4864978.1607,"2","WAP051",-69
"13779",-7611.12900000066,4864977.622,"2","WAP051",-65
"13780",-7601.61620000005,4864980.3489,"2","WAP051",-77
"13781",-7587.10229999945,4864986.091,"2","WAP051",-74
"13782",-7616.94619999826,4864980.0132,"2","WAP051",-58
"13783",-7638.81430000067,4864999.2282,"2","WAP051",-69
"13784",-7637.17799999937,4864993.5206,"2","WAP051",-62
"13785",-7636.66789999977,4864991.7398,"2","WAP051",-70
"13786",-7639.35000000149,4865001.0981,"2","WAP051",-79
"13787",-7632.15289999917,4864981.8639,"2","WAP051",-64
"13788",-7635.68039999902,4864966.4493,"2","WAP051",-70
"13789",-7611.12900000066,4864977.622,"3","WAP051",-51
"13790",-7594.26410000026,4864982.4561,"3","WAP051",-64
"13791",-7596.20320000127,4864981.9002,"3","WAP051",-67
"13792",-7603.56509999931,4864979.7901,"3","WAP051",-50
"13793",-7589.06239999831,4864985.5291,"3","WAP051",-78
"13794",-7587.10229999945,4864986.091,"3","WAP051",-76
"13795",-7617.12480000034,4864979.6095,"3","WAP051",-48
"13796",-7636.6660999991,4864991.7337,"3","WAP051",-54
"13797",-7634.47700000182,4864984.0975,"3","WAP051",-57
"13798",-7635.04080000147,4864986.0639,"3","WAP051",-50
"13799",-7637.17799999937,4864993.5206,"3","WAP051",-51
"13800",-7642.4459999986,4865016.6878,"3","WAP051",-57
"13801",-7640.98050000146,4865006.7856,"3","WAP051",-72
"13802",-7639.35000000149,4865001.0981,"3","WAP051",-66
"13803",-7637.83909999952,4865000.6157,"3","WAP051",-62
"13804",-7641.89939999953,4865014.7801,"3","WAP051",-68
"13805",-7640.28959999979,4865009.1648,"3","WAP051",-66
"13806",-7639.71539999917,4865007.1604,"3","WAP051",-74
"13807",-7622.32580000162,4864976.6117,"3","WAP051",-62
"13808",-7632.03370000049,4864987.6104,"3","WAP051",-63
"13809",-7631.89490000159,4864981.9169,"3","WAP051",-52
"13810",-7633.38659999892,4864970.1708,"3","WAP051",-66
"13811",-7633.38659999892,4864970.1708,"3","WAP051",-61
"13812",-7635.29940000176,4864966.3435,"3","WAP051",-68
"13813",-7643.13899999857,4864947.852,"3","WAP051",-78
"13814",-7637.22569999844,4864993.8063,"0","WAP051",-77
"13815",-7632.2388000004,4864988.2492,"0","WAP051",-63
"13816",-7636.63300000131,4864991.8306,"0","WAP051",-71
"13817",-7616.55600000173,4864975.8786,"0","WAP051",-75
"13818",-7632.14359999821,4864982.2171,"0","WAP051",-64
"13819",-7607.24760000035,4864978.5467,"0","WAP051",-78
"13820",-7609.25039999932,4864978.1607,"1","WAP051",-78
"13821",-7616.68890000135,4864976.0281,"1","WAP051",-72
"13822",-7611.12900000066,4864977.622,"1","WAP051",-73
"13823",-7611.12900000066,4864977.622,"1","WAP051",-70
"13824",-7637.25699999928,4864949.8143,"0","WAP051",-70
"13825",-7616.67009999976,4864979.4992,"1","WAP051",-72
"13826",-7634.47700000182,4864984.0975,"1","WAP051",-68
"13827",-7637.17799999937,4864993.5206,"1","WAP051",-76
"13828",-7635.04080000147,4864986.0639,"1","WAP051",-69
"13829",-7638.85420000181,4864999.3676,"1","WAP051",-79
"13830",-7632.37799999863,4864988.1767,"1","WAP051",-73
"13831",-7621.87469999865,4864976.3069,"1","WAP051",-71
"13832",-7633.04149999842,4864971.0121,"1","WAP051",-75
"13833",-7640.67920000106,4864913.5322,"2","WAP051",-70
"13834",-7611.12900000066,4864977.622,"2","WAP051",-64
"13835",-7601.61620000005,4864980.3489,"2","WAP051",-75
"13836",-7609.25039999932,4864978.1607,"2","WAP051",-70
"13837",-7635.04080000147,4864986.0639,"2","WAP051",-63
"13838",-7637.17799999937,4864993.5206,"2","WAP051",-64
"13839",-7637.84259999916,4865000.6277,"2","WAP051",-79
"13840",-7628.13450000063,4864977.0212,"2","WAP051",-69
"13841",-7632.15289999917,4864981.8639,"2","WAP051",-62
"13842",-7622.05460000038,4864976.2942,"2","WAP051",-63
"13843",-7633.29250000045,4864970.0588,"2","WAP051",-75
"13844",-7609.25039999932,4864978.1607,"3","WAP051",-57
"13845",-7601.61620000005,4864980.3489,"3","WAP051",-59
"13846",-7603.56509999931,4864979.7901,"3","WAP051",-60
"13847",-7594.26410000026,4864982.4561,"3","WAP051",-63
"13848",-7587.10229999945,4864986.091,"3","WAP051",-67
"13849",-7634.47700000182,4864984.0975,"3","WAP051",-61
"13850",-7638.83089999855,4864999.2862,"3","WAP051",-70
"13851",-7639.35000000149,4865001.0981,"3","WAP051",-69
"13852",-7637.17799999937,4864993.5206,"3","WAP051",-52
"13853",-7641.57319999859,4865008.853,"3","WAP051",-72
"13854",-7642.4459999986,4865016.6878,"3","WAP051",-66
"13855",-7640.28959999979,4865009.1648,"3","WAP051",-48
"13856",-7639.71539999917,4865007.1604,"3","WAP051",-60
"13857",-7632.03370000049,4864987.6104,"3","WAP051",-54
"13858",-7633.46939999983,4864965.3384,"3","WAP051",-70
"13859",-7631.89490000159,4864981.9169,"3","WAP051",-49
"13860",-7634.50039999932,4864984.3192,"0","WAP051",-66
"13861",-7636.63300000131,4864991.8306,"0","WAP051",-73
"13862",-7616.55600000173,4864975.8786,"0","WAP051",-74
"13863",-7611.05649999902,4864981.8017,"0","WAP051",-78
"13864",-7637.25699999928,4864949.8143,"0","WAP051",-68
"13865",-7634.47700000182,4864984.0975,"1","WAP051",-66
"13866",-7632.37799999863,4864988.1767,"1","WAP051",-62
"13867",-7616.68890000135,4864976.0281,"2","WAP051",-65
"13868",-7636.66789999977,4864991.7398,"2","WAP051",-68
"13869",-7616.94619999826,4864980.0132,"2","WAP051",-50
"13870",-7632.15289999917,4864981.8639,"2","WAP051",-68
"13871",-7628.13450000063,4864977.0212,"2","WAP051",-70
"13872",-7616.68890000135,4864976.0281,"3","WAP051",-51
"13873",-7603.56509999931,4864979.7901,"3","WAP051",-56
"13874",-7587.10229999945,4864986.091,"3","WAP051",-75
"13875",-7596.20320000127,4864981.9002,"3","WAP051",-66
"13876",-7603.15450000018,4864981.4898,"3","WAP051",-66
"13877",-7634.47700000182,4864984.0975,"3","WAP051",-62
"13878",-7637.17799999937,4864993.5206,"3","WAP051",-66
"13879",-7639.35000000149,4865001.0981,"3","WAP051",-65
"13880",-7642.4459999986,4865016.6878,"3","WAP051",-67
"13881",-7640.98050000146,4865006.7856,"3","WAP051",-64
"13882",-7641.89939999953,4865014.7801,"3","WAP051",-69
"13883",-7639.71539999917,4865007.1604,"3","WAP051",-62
"13884",-7635.29940000176,4864966.3435,"3","WAP051",-64
"13885",-7622.05460000038,4864976.2942,"0","WAP051",-73
"13886",-7632.14359999821,4864982.2171,"0","WAP051",-70
"13887",-7616.55600000173,4864975.8786,"0","WAP051",-71
"13888",-7615.52769999951,4864982.2821,"0","WAP051",-71
"13889",-7611.12900000066,4864977.622,"1","WAP051",-72
"13890",-7616.68890000135,4864976.0281,"1","WAP051",-74
"13891",-7636.6790000014,4864991.7787,"1","WAP051",-75
"13892",-7637.17799999937,4864993.5206,"1","WAP051",-59
"13893",-7632.37799999863,4864988.1767,"1","WAP051",-72
"13894",-7609.25039999932,4864978.1607,"2","WAP051",-62
"13895",-7637.17799999937,4864993.5206,"2","WAP051",-63
"13896",-7631.81549999863,4864988.1328,"2","WAP051",-67
"13897",-7637.84259999916,4865000.6277,"2","WAP051",-74
"13898",-7628.13450000063,4864977.0212,"2","WAP051",-71
"13899",-7618.76330000162,4864975.4338,"3","WAP051",-50
"13900",-7596.20320000127,4864981.9002,"3","WAP051",-69
"13901",-7609.25039999932,4864978.1607,"3","WAP051",-59
"13902",-7640.98050000146,4865006.7856,"3","WAP051",-70
"13903",-7638.83089999855,4864999.2862,"3","WAP051",-73
"13904",-7637.17799999937,4864993.5206,"3","WAP051",-55
"13905",-7640.28959999979,4865009.1648,"3","WAP051",-73
"13906",-7639.71539999917,4865007.1604,"3","WAP051",-61
"13907",-7622.32580000162,4864976.6117,"3","WAP051",-47
"13908",-7637.83909999952,4865000.6157,"3","WAP051",-61
"13909",-7631.89490000159,4864981.9169,"3","WAP051",-47
"13910",-7628.13450000063,4864977.0212,"3","WAP051",-56
"13911",-7633.46939999983,4864965.3384,"3","WAP051",-71
"13912",-7633.38659999892,4864970.1708,"3","WAP051",-69
"13913",-7634.50039999932,4864984.3192,"0","WAP051",-58
"13914",-7632.2388000004,4864988.2492,"0","WAP051",-61
"13915",-7632.14359999821,4864982.2171,"0","WAP051",-65
"13916",-7616.55600000173,4864975.8786,"0","WAP051",-72
"13917",-7618.58689999953,4864975.2962,"0","WAP051",-66
"13918",-7622.05460000038,4864976.2942,"0","WAP051",-68
"13919",-7618.76330000162,4864975.4338,"1","WAP051",-68
"13920",-7637.25699999928,4864949.8143,"0","WAP051",-69
"13921",-7635.04080000147,4864986.0639,"1","WAP051",-70
"13922",-7637.17799999937,4864993.5206,"1","WAP051",-73
"13923",-7636.6790000014,4864991.7787,"1","WAP051",-63
"13924",-7632.25869999826,4864982.0603,"1","WAP051",-68
"13925",-7632.37799999863,4864988.1767,"1","WAP051",-71
"13926",-7621.87469999865,4864976.3069,"1","WAP051",-70
"13927",-7633.04149999842,4864971.0121,"1","WAP051",-74
"13928",-7628.13450000063,4864977.0212,"1","WAP051",-73
"13929",-7616.68890000135,4864976.0281,"2","WAP051",-58
"13930",-7601.61620000005,4864980.3489,"2","WAP051",-70
"13931",-7603.56509999931,4864979.7901,"2","WAP051",-75
"13932",-7634.47700000182,4864984.0975,"2","WAP051",-65
"13933",-7635.04080000147,4864986.0639,"2","WAP051",-62
"13934",-7636.66789999977,4864991.7398,"2","WAP051",-64
"13935",-7639.35000000149,4865001.0981,"2","WAP051",-75
"13936",-7637.84259999916,4865000.6277,"2","WAP051",-76
"13937",-7603.56509999931,4864979.7901,"3","WAP051",-53
"13938",-7601.61620000005,4864980.3489,"3","WAP051",-71
"13939",-7594.26410000026,4864982.4561,"3","WAP051",-66
"13940",-7589.06239999831,4864985.5291,"3","WAP051",-75
"13941",-7634.47700000182,4864984.0975,"3","WAP051",-59
"13942",-7635.04080000147,4864986.0639,"3","WAP051",-53
"13943",-7617.12480000034,4864979.6095,"3","WAP051",-46
"13944",-7641.57319999859,4865008.853,"3","WAP051",-68
"13945",-7631.89490000159,4864981.9169,"3","WAP051",-50
"13946",-7633.38659999892,4864970.1708,"3","WAP051",-64
"13947",-7632.2388000004,4864988.2492,"0","WAP051",-65
"13948",-7616.55600000173,4864975.8786,"0","WAP051",-65
"13949",-7622.05460000038,4864976.2942,"0","WAP051",-66
"13950",-7618.58689999953,4864975.2962,"0","WAP051",-73
"13951",-7632.14359999821,4864982.2171,"0","WAP051",-71
"13952",-7605.41930000111,4864979.0708,"0","WAP051",-76
"13953",-7601.61620000005,4864980.3489,"1","WAP051",-71
"13954",-7637.17799999937,4864993.5206,"1","WAP051",-57
"13955",-7634.47700000182,4864984.0975,"1","WAP051",-70
"13956",-7632.25869999826,4864982.0603,"1","WAP051",-70
"13957",-7621.87469999865,4864976.3069,"1","WAP051",-73
"13958",-7634.47700000182,4864984.0975,"2","WAP051",-69
"13959",-7637.17799999937,4864993.5206,"2","WAP051",-61
"13960",-7632.15289999917,4864981.8639,"2","WAP051",-65
"13961",-7622.05460000038,4864976.2942,"2","WAP051",-62
"13962",-7631.81549999863,4864988.1328,"2","WAP051",-59
"13963",-7611.12900000066,4864977.622,"3","WAP051",-49
"13964",-7609.25039999932,4864978.1607,"3","WAP051",-53
"13965",-7603.56509999931,4864979.7901,"3","WAP051",-58
"13966",-7601.61620000005,4864980.3489,"3","WAP051",-70
"13967",-7594.26410000026,4864982.4561,"3","WAP051",-61
"13968",-7603.15450000018,4864981.4898,"3","WAP051",-62
"13969",-7634.47700000182,4864984.0975,"3","WAP051",-58
"13970",-7640.98050000146,4865006.7856,"3","WAP051",-66
"13971",-7641.57319999859,4865008.853,"3","WAP051",-67
"13972",-7637.17799999937,4864993.5206,"3","WAP051",-54
"13973",-7642.4459999986,4865016.6878,"3","WAP051",-54
"13974",-7639.71539999917,4865007.1604,"3","WAP051",-58
"13975",-7631.89490000159,4864981.9169,"3","WAP051",-48
"13976",-7634.50039999932,4864984.3192,"0","WAP051",-71
"13977",-7632.2388000004,4864988.2492,"0","WAP051",-64
"13978",-7618.58689999953,4864975.2962,"0","WAP051",-71
"13979",-7616.55600000173,4864975.8786,"0","WAP051",-70
"13980",-7637.25699999928,4864949.8143,"0","WAP051",-72
"13981",-7637.17799999937,4864993.5206,"1","WAP051",-72
"13982",-7638.85420000181,4864999.3676,"1","WAP051",-78
"13983",-7632.37799999863,4864988.1767,"1","WAP051",-69
"13984",-7621.87469999865,4864976.3069,"1","WAP051",-72
"13985",-7603.56509999931,4864979.7901,"2","WAP051",-76
"13986",-7639.35000000149,4865001.0981,"2","WAP051",-77
"13987",-7594.73699999973,4864983.9024,"3","WAP051",-73
"13988",-7617.12480000034,4864979.6095,"3","WAP051",-43
"13989",-7636.6660999991,4864991.7337,"3","WAP051",-56
"13990",-7637.17799999937,4864993.5206,"3","WAP051",-50
"13991",-7640.98050000146,4865006.7856,"3","WAP051",-71
"13992",-7641.89939999953,4865014.7801,"3","WAP051",-70
"13993",-7632.03370000049,4864987.6104,"3","WAP051",-57
"13994",-7631.89490000159,4864981.9169,"3","WAP051",-51
"13995",-7622.32580000162,4864976.6117,"3","WAP051",-48
"13996",-7636.63300000131,4864991.8306,"0","WAP051",-79
"13997",-7632.14359999821,4864982.2171,"0","WAP051",-68
"13998",-7622.05460000038,4864976.2942,"0","WAP051",-61
"13999",-7632.37799999863,4864988.1767,"1","WAP051",-74
"14000",-7632.25869999826,4864982.0603,"1","WAP051",-74
"14001",-7641.32979999855,4864920.6295,"2","WAP051",-79
"14002",-7603.56509999931,4864979.7901,"2","WAP051",-74
"14003",-7633.29250000045,4864970.0588,"2","WAP051",-74
"14004",-7622.05460000038,4864976.2942,"2","WAP051",-60
"14005",-7632.15289999917,4864981.8639,"2","WAP051",-75
"14006",-7616.68890000135,4864976.0281,"3","WAP051",-52
"14007",-7601.61620000005,4864980.3489,"3","WAP051",-67
"14008",-7587.10229999945,4864986.091,"3","WAP051",-73
"14009",-7594.26410000026,4864982.4561,"3","WAP051",-65
"14010",-7635.04080000147,4864986.0639,"3","WAP051",-55
"14011",-7637.17799999937,4864993.5206,"3","WAP051",-57
"14012",-7642.4459999986,4865016.6878,"3","WAP051",-71
"14013",-7637.83909999952,4865000.6157,"3","WAP051",-54
"14014",-7632.03370000049,4864987.6104,"3","WAP051",-51
"14015",-7622.32580000162,4864976.6117,"3","WAP051",-49
"14016",-7628.13450000063,4864977.0212,"3","WAP051",-52
"14017",-7616.55600000173,4864975.8786,"0","WAP051",-66
"14018",-7636.6790000014,4864991.7787,"1","WAP051",-77
"14019",-7639.18010000139,4864913.1301,"2","WAP051",-78
"14020",-7587.10229999945,4864986.091,"3","WAP051",-74
"14021",-7594.73699999973,4864983.9024,"3","WAP051",-72
"14022",-7642.4459999986,4865016.6878,"3","WAP051",-70
"14023",-7639.71539999917,4865007.1604,"3","WAP051",-52
"14024",-7640.28959999979,4865009.1648,"3","WAP051",-72
"14025",-7633.38659999892,4864970.1708,"3","WAP051",-56
"14026",-7622.05460000038,4864976.2942,"0","WAP052",-77
"14027",-7632.14359999821,4864982.2171,"0","WAP052",-75
"14028",-7634.50039999932,4864984.3192,"0","WAP052",-77
"14029",-7636.63300000131,4864991.8306,"0","WAP052",-77
"14030",-7632.2388000004,4864988.2492,"0","WAP052",-75
"14031",-7632.25869999826,4864982.0603,"1","WAP052",-77
"14032",-7635.04080000147,4864986.0639,"1","WAP052",-66
"14033",-7636.6790000014,4864991.7787,"1","WAP052",-72
"14034",-7634.47700000182,4864984.0975,"1","WAP052",-78
"14035",-7611.12900000066,4864977.622,"1","WAP052",-77
"14036",-7616.68890000135,4864976.0281,"1","WAP052",-79
"14037",-7628.13450000063,4864977.0212,"2","WAP052",-72
"14038",-7634.47700000182,4864984.0975,"2","WAP052",-67
"14039",-7632.15289999917,4864981.8639,"2","WAP052",-75
"14040",-7637.17799999937,4864993.5206,"2","WAP052",-77
"14041",-7636.66789999977,4864991.7398,"2","WAP052",-69
"14042",-7635.04080000147,4864986.0639,"2","WAP052",-67
"14043",-7616.68890000135,4864976.0281,"2","WAP052",-62
"14044",-7622.05460000038,4864976.2942,"2","WAP052",-68
"14045",-7631.81549999863,4864988.1328,"2","WAP052",-57
"14046",-7618.76330000162,4864975.4338,"2","WAP052",-68
"14047",-7609.25039999932,4864978.1607,"2","WAP052",-74
"14048",-7616.94619999826,4864980.0132,"2","WAP052",-67
"14049",-7633.46939999983,4864965.3384,"3","WAP052",-75
"14050",-7631.89490000159,4864981.9169,"3","WAP052",-57
"14051",-7628.13450000063,4864977.0212,"3","WAP052",-53
"14052",-7633.38659999892,4864970.1708,"3","WAP052",-76
"14053",-7622.32580000162,4864976.6117,"3","WAP052",-49
"14054",-7616.68890000135,4864976.0281,"3","WAP052",-56
"14055",-7611.12900000066,4864977.622,"3","WAP052",-68
"14056",-7618.76330000162,4864975.4338,"3","WAP052",-58
"14057",-7609.25039999932,4864978.1607,"3","WAP052",-64
"14058",-7596.20320000127,4864981.9002,"3","WAP052",-78
"14059",-7587.10229999945,4864986.091,"3","WAP052",-76
"14060",-7603.56509999931,4864979.7901,"3","WAP052",-74
"14061",-7601.61620000005,4864980.3489,"3","WAP052",-75
"14062",-7596.64869999886,4864983.3547,"3","WAP052",-75
"14063",-7603.15450000018,4864981.4898,"3","WAP052",-76
"14064",-7617.12480000034,4864979.6095,"3","WAP052",-53
"14065",-7634.47700000182,4864984.0975,"3","WAP052",-67
"14066",-7637.17799999937,4864993.5206,"3","WAP052",-62
"14067",-7636.6660999991,4864991.7337,"3","WAP052",-59
"14068",-7635.04080000147,4864986.0639,"3","WAP052",-57
"14069",-7639.35000000149,4865001.0981,"3","WAP052",-67
"14070",-7641.57319999859,4865008.853,"3","WAP052",-77
"14071",-7640.98050000146,4865006.7856,"3","WAP052",-77
"14072",-7638.83089999855,4864999.2862,"3","WAP052",-62
"14073",-7639.71539999917,4865007.1604,"3","WAP052",-77
"14074",-7641.89939999953,4865014.7801,"3","WAP052",-76
"14075",-7637.83909999952,4865000.6157,"3","WAP052",-72
"14076",-7640.28959999979,4865009.1648,"3","WAP052",-77
"14077",-7632.03370000049,4864987.6104,"3","WAP052",-55
"14078",-7616.55600000173,4864975.8786,"0","WAP052",-77
"14079",-7634.50039999932,4864984.3192,"0","WAP052",-78
